age,gender,past_purchases,campaign_variant,ad_source,email_signup,campaign_spend
28,Woman,65,B,Instagram,TRUE,144.69
49,Man,14,B,Google Search,TRUE,242.67
20,Woman,74,C,TikTok,TRUE,150.13
18,Man,50,C,Google Search,TRUE,3.85
47,Man,17,C,Google Search,FALSE,128.61
53,Woman,34,A,TikTok,TRUE,194.75
36,Man,29,A,Google Search,FALSE,144.17
48,Non-Binary,29,C,Instagram,FALSE,264.19
23,Man,31,A,Instagram,TRUE,126.93
38,Man,36,A,TikTok,TRUE,77.29
18,Woman,42,A,Instagram,TRUE,6.27
58,Man,0,C,Facebook,TRUE,188.37
68,Man,33,A,Instagram,FALSE,157.02
56,Woman,32,B,Instagram,FALSE,307.84
40,Woman,49,A,Instagram,TRUE,200.57
40,Woman,74,C,Facebook,TRUE,235.55
18,Woman,49,A,Facebook,TRUE,7.38
52,Woman,67,C,Instagram,TRUE,352.54
37,Man,45,B,Google Search,FALSE,181.9
30,Woman,54,A,TikTok,TRUE,156.07
19,Man,69,A,Instagram,FALSE,13.78
36,Man,36,B,Facebook,TRUE,98.38
27,Non-Binary,47,B,Instagram,TRUE,148.45
34,Other,30,B,Google Search,TRUE,248.05
22,Woman,56,C,Instagram,FALSE,144.29
65,Man,0,A,Google Search,TRUE,222.27
40,Woman,36,A,Instagram,TRUE,167.85
56,Woman,38,C,Instagram,TRUE,334.61
18,Woman,49,A,Instagram,FALSE,83.67
33,Woman,61,B,TikTok,TRUE,226.11
30,Man,41,B,Instagram,FALSE,120.38
22,Man,40,A,Facebook,TRUE,93.55
63,Non-Binary,11,C,Google Search,FALSE,435.19
19,Non-Binary,65,C,TikTok,TRUE,106.7
45,Woman,38,C,TikTok,TRUE,276.29
53,Man,44,A,Facebook,FALSE,111.96
43,Woman,40,A,Facebook,TRUE,206.82
27,Man,57,B,Google Search,TRUE,94.81
54,Man,58,C,Facebook,TRUE,226.26
43,Woman,28,C,TikTok,TRUE,173.33
24,Man,41,B,TikTok,TRUE,74.35
19,Man,61,B,TikTok,TRUE,62.35
71,Other,37,C,Instagram,FALSE,389.47
30,Woman,58,A,TikTok,TRUE,134.68
18,Woman,42,A,Google Search,FALSE,51.11
48,Woman,34,C,TikTok,TRUE,243.65
45,Man,20,C,Google Search,FALSE,262.45
20,Woman,59,B,Facebook,TRUE,107.28
18,Woman,68,C,TikTok,TRUE,2.79
38,Woman,43,A,Facebook,TRUE,74.66
57,Man,65,A,Instagram,TRUE,148.16
50,Man,32,B,Google Search,FALSE,271.08
33,Woman,40,C,Facebook,FALSE,69.21
27,Man,43,C,Instagram,TRUE,157.12
44,Woman,32,A,Facebook,TRUE,175.77
42,Woman,60,A,Facebook,TRUE,204.93
49,Other,36,B,TikTok,TRUE,237.67
34,Woman,34,A,Google Search,TRUE,172.4
53,Man,31,A,Facebook,TRUE,113.65
28,Man,40,C,Google Search,TRUE,135.75
35,Man,33,C,Facebook,FALSE,28.52
51,Man,38,C,Facebook,TRUE,245.61
55,Woman,41,A,Facebook,TRUE,228.67
18,Man,60,C,Instagram,TRUE,135.62
42,Non-Binary,43,A,TikTok,FALSE,209.88
49,Woman,46,B,Google Search,TRUE,345.91
18,Man,52,A,Instagram,TRUE,97.72
47,Woman,2,A,TikTok,FALSE,209.43
28,Woman,56,A,TikTok,TRUE,80.34
55,Other,22,A,Facebook,FALSE,145.36
48,Man,29,B,Facebook,FALSE,230.08
52,Woman,40,C,Google Search,TRUE,408.74
42,Man,19,A,Google Search,FALSE,145.69
53,Man,13,A,TikTok,TRUE,115.99
61,Man,31,A,Facebook,TRUE,147.29
69,Man,10,C,Facebook,TRUE,218.43
40,Man,24,C,Instagram,FALSE,200.79
18,Man,52,C,Instagram,FALSE,66.27
40,Man,33,A,Facebook,TRUE,66.74
43,Man,29,A,Google Search,FALSE,186.6
38,Woman,39,A,TikTok,TRUE,119.71
49,Man,34,A,Facebook,TRUE,99.05
55,Woman,45,A,Facebook,TRUE,202.52
32,Woman,61,C,Facebook,TRUE,200.8
36,Woman,40,A,Google Search,TRUE,199.71
46,Man,7,A,Facebook,TRUE,96.89
32,Woman,41,A,Instagram,FALSE,158.87
41,Man,17,B,Instagram,TRUE,236.97
18,Man,58,B,Facebook,TRUE,73.87
23,Woman,72,A,TikTok,TRUE,103.6
20,Man,63,A,Facebook,TRUE,63.12
27,Woman,58,C,Instagram,TRUE,169.68
30,Man,15,C,Google Search,TRUE,115.43
46,Woman,82,C,Facebook,TRUE,225.09
55,Woman,18,B,TikTok,TRUE,285.8
29,Man,43,A,Google Search,TRUE,61.52
25,Woman,51,B,Google Search,FALSE,234.32
24,Non-Binary,56,B,Instagram,TRUE,197.84
34,Woman,76,C,Google Search,FALSE,131.81
36,Man,62,C,Google Search,TRUE,156.12
47,Woman,12,B,Facebook,FALSE,223.09
35,Woman,30,B,Instagram,TRUE,252.78
18,Man,31,A,Instagram,FALSE,86.34
39,Woman,47,A,Instagram,TRUE,78.37
58,Woman,35,A,Facebook,TRUE,221.97
58,Woman,39,A,Google Search,FALSE,293.86
28,Woman,55,C,TikTok,TRUE,100.95
18,Man,59,B,Facebook,TRUE,49.14
77,Woman,0,A,Instagram,TRUE,459.44
38,Woman,18,C,Facebook,TRUE,159.48
39,Woman,35,B,Instagram,TRUE,265.69
46,Man,13,B,Facebook,TRUE,154.74
18,Woman,72,C,Facebook,FALSE,0.53
29,Other,18,A,Google Search,TRUE,31.42
18,Woman,60,B,Facebook,FALSE,35.91
30,Man,28,B,Google Search,TRUE,254.37
42,Non-Binary,50,B,Google Search,TRUE,334.83
20,Woman,65,B,TikTok,TRUE,86.72
49,Man,15,A,TikTok,TRUE,144.19
44,Man,37,C,TikTok,TRUE,183.17
26,Woman,55,B,Instagram,TRUE,199.11
43,Woman,59,B,TikTok,TRUE,167.21
51,Man,36,C,Google Search,TRUE,260.35
56,Woman,27,C,Instagram,TRUE,454.25
37,Woman,53,A,Instagram,FALSE,171.15
39,Woman,44,B,Google Search,FALSE,345.12
39,Man,29,C,Instagram,FALSE,169.54
62,Woman,0,A,Instagram,TRUE,278.41
57,Man,46,C,Google Search,FALSE,274.62
53,Man,23,C,Google Search,TRUE,278.07
36,Woman,71,C,Facebook,TRUE,196.78
46,Woman,67,A,Facebook,TRUE,247.86
46,Woman,22,B,Facebook,FALSE,180.3
24,Man,56,C,Instagram,FALSE,157.15
18,Man,45,C,Facebook,TRUE,56.1
50,Woman,59,A,Facebook,TRUE,234.28
18,Man,46,A,Instagram,TRUE,77.48
40,Woman,50,B,TikTok,FALSE,147.56
44,Woman,44,A,Facebook,FALSE,126.99
48,Man,40,A,Google Search,TRUE,201.68
43,Man,0,A,TikTok,FALSE,159.17
29,Man,43,A,Google Search,FALSE,59.71
55,Woman,35,A,Google Search,TRUE,331.72
66,Man,44,B,Facebook,FALSE,276.24
53,Woman,38,C,Google Search,FALSE,375.95
18,Man,47,A,Facebook,TRUE,73.33
61,Man,27,A,Google Search,FALSE,220.77
39,Man,33,B,Instagram,TRUE,248.36
48,Man,30,B,Google Search,TRUE,294.83
49,Non-Binary,38,A,Instagram,FALSE,269.01
39,Woman,36,C,Facebook,FALSE,131.9
39,Man,47,C,TikTok,TRUE,106.86
55,Man,12,A,TikTok,TRUE,93.38
51,Man,16,A,Facebook,TRUE,166.98
55,Man,21,A,Instagram,FALSE,172.72
76,Man,19,B,Google Search,FALSE,459.8
50,Woman,42,A,Google Search,TRUE,239.31
43,Woman,44,B,TikTok,TRUE,228.82
18,Man,45,C,TikTok,TRUE,38.42
80,Woman,6,C,Instagram,TRUE,574.05
33,Man,53,A,Google Search,TRUE,131.57
76,Woman,8,A,Google Search,FALSE,338.33
46,Man,21,B,Instagram,TRUE,274.98
63,Man,13,B,Google Search,TRUE,329.16
38,Man,30,C,Facebook,FALSE,158.34
48,Other,27,C,Google Search,TRUE,337.6
43,Man,42,A,TikTok,FALSE,139.31
37,Man,50,C,Facebook,FALSE,130.06
38,Woman,36,A,TikTok,TRUE,171.15
55,Man,15,A,TikTok,FALSE,104.17
37,Man,36,A,Facebook,FALSE,96.3
18,Man,55,B,Google Search,TRUE,135.92
37,Woman,50,C,TikTok,TRUE,160.38
48,Man,32,A,Google Search,TRUE,217.56
49,Woman,37,A,TikTok,FALSE,224.96
49,Man,0,B,Facebook,TRUE,187.97
18,Woman,83,B,TikTok,TRUE,84.7
46,Woman,58,B,TikTok,TRUE,271.25
55,Man,16,C,TikTok,TRUE,168.16
59,Man,32,A,Instagram,TRUE,207.52
37,Man,61,A,Google Search,FALSE,131.82
35,Woman,54,A,Facebook,TRUE,157.96
62,Woman,35,B,Instagram,TRUE,462
18,Man,56,A,Google Search,TRUE,57
33,Woman,41,A,TikTok,TRUE,38.53
47,Man,47,C,Facebook,TRUE,152.18
18,Man,36,C,TikTok,FALSE,89.14
44,Man,46,B,Google Search,TRUE,257.86
68,Man,29,B,Google Search,TRUE,398.58
40,Man,29,B,Facebook,TRUE,156.6
36,Man,62,A,Facebook,TRUE,0
47,Man,27,C,TikTok,TRUE,134.45
36,Man,47,B,Facebook,FALSE,109.33
52,Man,17,A,Instagram,TRUE,190.35
54,Man,24,B,TikTok,TRUE,253.92
40,Woman,36,A,TikTok,TRUE,59.37
22,Woman,62,B,TikTok,TRUE,129.07
20,Woman,45,C,Google Search,TRUE,103.06
31,Woman,44,C,Instagram,TRUE,181.72
52,Woman,37,C,Facebook,TRUE,304.55
18,Woman,45,B,Instagram,TRUE,124.33
18,Non-Binary,87,C,Facebook,TRUE,69.73
30,Woman,67,A,TikTok,TRUE,49.22
46,Man,9,A,Instagram,FALSE,180.29
26,Man,46,A,Google Search,TRUE,58.45
53,Woman,33,C,Facebook,FALSE,244.03
45,Woman,6,C,Instagram,TRUE,301.33
37,Man,42,C,TikTok,TRUE,158.19
52,Man,12,A,TikTok,FALSE,87.59
46,Woman,13,A,Google Search,TRUE,217.29
33,Woman,49,C,Instagram,FALSE,247.69
43,Man,28,A,Google Search,TRUE,108.04
50,Man,11,A,Facebook,FALSE,182.11
45,Man,37,C,TikTok,TRUE,111.32
30,Woman,54,B,Facebook,TRUE,195.78
53,Woman,44,A,Facebook,FALSE,168.34
57,Non-Binary,42,C,Instagram,TRUE,416.75
44,Non-Binary,39,A,Instagram,TRUE,242.22
42,Man,13,B,Facebook,TRUE,221.53
39,Woman,63,C,TikTok,FALSE,176.8
72,Man,0,B,Google Search,FALSE,397.06
44,Man,25,C,Instagram,TRUE,252.64
38,Woman,33,C,TikTok,TRUE,194.71
18,Woman,85,B,TikTok,FALSE,126.03
18,Non-Binary,48,C,TikTok,TRUE,78.42
39,Woman,63,A,Google Search,FALSE,136.72
43,Man,54,A,Google Search,TRUE,170.89
44,Woman,49,C,TikTok,TRUE,270.13
52,Man,34,A,Facebook,TRUE,157.05
37,Woman,35,B,Instagram,TRUE,261.87
58,Woman,25,B,Instagram,FALSE,417.65
26,Woman,70,A,Instagram,FALSE,80.55
22,Non-Binary,64,C,Facebook,TRUE,62.07
22,Man,73,B,TikTok,TRUE,105.24
51,Man,59,B,Instagram,TRUE,284.28
39,Man,41,B,Google Search,FALSE,183.53
52,Woman,30,A,Facebook,TRUE,172.11
36,Woman,54,A,Google Search,TRUE,209.86
31,Man,53,B,Google Search,FALSE,143.96
34,Man,62,C,Instagram,TRUE,112.54
18,Woman,58,C,Google Search,FALSE,52.17
22,Non-Binary,64,A,Instagram,TRUE,134.16
18,Woman,70,C,TikTok,TRUE,20.68
56,Man,29,A,Facebook,TRUE,145.78
31,Woman,44,C,Google Search,TRUE,265.63
52,Man,30,B,Facebook,FALSE,147.92
63,Woman,23,C,Google Search,FALSE,492.12
37,Woman,68,A,Facebook,TRUE,146.49
44,Woman,42,A,Instagram,TRUE,207.83
18,Other,33,C,Google Search,TRUE,110.2
28,Woman,86,A,TikTok,TRUE,86.98
41,Man,15,A,TikTok,FALSE,115.09
44,Man,14,C,Google Search,FALSE,203.2
29,Man,47,C,Instagram,FALSE,169.61
80,Woman,10,A,TikTok,FALSE,251.91
33,Man,25,A,Google Search,TRUE,85.24
41,Man,35,C,TikTok,TRUE,151.97
50,Woman,34,C,Instagram,TRUE,391.96
40,Woman,21,C,Instagram,TRUE,289.98
30,Man,46,C,TikTok,FALSE,138.33
56,Woman,53,B,Google Search,FALSE,374.2
64,Woman,38,C,Facebook,TRUE,340.51
40,Woman,60,A,TikTok,TRUE,155.97
48,Woman,48,A,Google Search,FALSE,263.17
39,Woman,50,B,Google Search,TRUE,331.35
55,Man,24,B,Google Search,TRUE,322.68
23,Woman,42,A,Google Search,FALSE,77.46
75,Woman,3,A,TikTok,FALSE,232.32
31,Man,43,B,Facebook,TRUE,127.74
18,Man,23,C,Google Search,FALSE,109.42
35,Woman,51,C,Facebook,TRUE,97.83
42,Woman,37,A,Instagram,TRUE,158.51
64,Woman,52,C,TikTok,TRUE,332.39
54,Other,48,C,TikTok,TRUE,194.06
42,Woman,39,A,Google Search,TRUE,176.99
19,Woman,71,C,TikTok,TRUE,35.14
27,Man,20,A,TikTok,FALSE,15.91
38,Woman,29,B,Instagram,FALSE,210.6
78,Man,23,B,Facebook,TRUE,266.01
18,Man,52,A,Google Search,TRUE,63.68
57,Man,10,C,Instagram,FALSE,232.53
32,Woman,60,A,Instagram,TRUE,106.43
65,Man,25,A,Facebook,TRUE,162.2
23,Woman,60,A,Facebook,TRUE,92.85
42,Man,41,B,Facebook,TRUE,120.3
24,Man,34,C,Facebook,FALSE,47.26
54,Woman,27,A,Instagram,FALSE,220.82
62,Woman,18,A,Facebook,FALSE,184.5
69,Other,14,C,Instagram,TRUE,355.66
52,Man,34,A,TikTok,FALSE,134
68,Man,22,A,Google Search,TRUE,301
59,Non-Binary,0,B,Instagram,FALSE,377.4
38,Man,37,A,Google Search,FALSE,105.34
47,Other,40,B,TikTok,TRUE,181.76
25,Other,59,A,Google Search,TRUE,125.15
37,Man,67,A,Instagram,TRUE,118.52
58,Woman,37,A,Facebook,TRUE,208.59
48,Woman,11,A,Google Search,TRUE,167.23
47,Woman,39,B,Google Search,TRUE,349.07
24,Other,26,B,Instagram,TRUE,89.74
31,Woman,81,C,Facebook,TRUE,167.21
29,Man,72,C,Instagram,TRUE,132.85
46,Woman,53,A,TikTok,TRUE,131.65
25,Woman,45,A,TikTok,TRUE,112.27
48,Woman,30,A,Instagram,TRUE,128.75
23,Other,69,B,Facebook,TRUE,87.38
67,Woman,7,C,Facebook,FALSE,346.91
47,Man,36,A,Instagram,TRUE,160.87
29,Woman,58,A,TikTok,TRUE,112.83
44,Woman,63,C,Facebook,TRUE,263.69
35,Woman,39,A,Instagram,FALSE,180.99
46,Woman,34,C,Facebook,TRUE,260.89
44,Non-Binary,59,B,Instagram,TRUE,369.76
25,Man,31,B,Facebook,TRUE,15.55
28,Man,41,B,Instagram,FALSE,131.75
44,Woman,46,B,Facebook,TRUE,258.76
65,Man,5,A,Facebook,FALSE,158.53
56,Man,8,B,Facebook,FALSE,132.94
31,Non-Binary,78,C,Instagram,FALSE,158.54
52,Woman,34,C,Facebook,TRUE,237.6
39,Woman,46,C,TikTok,TRUE,218.46
45,Man,59,B,TikTok,FALSE,140.16
44,Woman,34,B,TikTok,FALSE,234.07
79,Man,30,A,Instagram,TRUE,289.87
22,Man,25,A,Google Search,TRUE,41.28
42,Woman,47,A,Google Search,TRUE,208.71
18,Woman,51,A,Facebook,FALSE,67.72
49,Woman,19,C,Google Search,FALSE,286.02
56,Man,29,A,Facebook,FALSE,156.58
62,Woman,45,C,TikTok,FALSE,308.93
18,Man,54,C,Instagram,TRUE,136.75
46,Man,20,B,Instagram,TRUE,320.84
64,Man,5,A,Instagram,FALSE,173.95
34,Man,16,A,Facebook,FALSE,57.37
37,Other,48,B,Facebook,FALSE,134.4
39,Man,32,C,Google Search,TRUE,167.17
45,Man,38,A,TikTok,TRUE,132.76
50,Man,54,A,Google Search,TRUE,114.77
60,Man,35,C,TikTok,FALSE,239.89
39,Woman,12,B,Google Search,TRUE,246.42
43,Man,21,B,Facebook,TRUE,118.62
77,Man,17,B,TikTok,TRUE,289.13
46,Man,32,A,Facebook,TRUE,93.48
43,Woman,41,B,TikTok,TRUE,186.09
20,Woman,42,A,Facebook,TRUE,90.03
40,Man,55,A,Instagram,TRUE,133.4
37,Woman,43,A,TikTok,FALSE,150.27
40,Man,34,A,Google Search,TRUE,157.24
31,Man,60,B,Instagram,FALSE,140.55
30,Man,19,A,TikTok,FALSE,101.74
29,Other,38,C,Instagram,TRUE,248.28
37,Man,35,C,Instagram,TRUE,149.79
61,Man,4,C,Google Search,TRUE,318.66
56,Woman,13,A,Facebook,TRUE,244.74
35,Woman,42,C,Google Search,TRUE,246.74
18,Other,46,C,Facebook,TRUE,93.12
27,Man,43,C,Facebook,TRUE,169.76
33,Non-Binary,51,B,TikTok,TRUE,234.07
42,Non-Binary,51,B,Facebook,FALSE,224.48
30,Non-Binary,81,B,Facebook,TRUE,202.78
70,Woman,48,B,Instagram,TRUE,547.56
36,Non-Binary,41,B,Google Search,TRUE,293.25
22,Man,36,C,Instagram,FALSE,43.9
38,Woman,47,C,Instagram,TRUE,235.47
25,Woman,82,A,Facebook,TRUE,104.01
42,Man,44,C,Facebook,TRUE,183.29
44,Man,33,B,Instagram,FALSE,192.23
45,Woman,30,A,TikTok,TRUE,143.09
18,Woman,90,C,Google Search,FALSE,88.07
43,Man,20,B,Facebook,TRUE,102.27
45,Man,26,A,TikTok,FALSE,63.4
19,Man,31,A,Google Search,TRUE,72.88
54,Woman,36,B,TikTok,TRUE,264.76
52,Man,59,A,Facebook,TRUE,124.27
74,Non-Binary,37,C,Instagram,TRUE,524.47
42,Man,38,C,Google Search,TRUE,171.38
41,Man,37,A,Facebook,TRUE,144.85
41,Non-Binary,28,A,Facebook,TRUE,175.37
41,Woman,49,B,Facebook,TRUE,173.12
18,Woman,84,C,Google Search,FALSE,71.16
18,Non-Binary,77,C,Facebook,TRUE,100.18
39,Woman,44,A,Google Search,TRUE,173.7
31,Woman,65,A,Instagram,TRUE,126.29
41,Woman,44,C,TikTok,TRUE,189.38
18,Man,50,B,Facebook,TRUE,85.6
18,Woman,73,A,Facebook,FALSE,64.35
23,Man,30,B,Google Search,FALSE,153.6
55,Woman,37,C,Facebook,FALSE,245.49
24,Woman,37,B,Facebook,FALSE,69.16
28,Man,82,A,Google Search,FALSE,106.02
41,Man,37,B,Facebook,TRUE,153.86
35,Man,18,C,Instagram,FALSE,130.22
42,Woman,27,C,Google Search,FALSE,268.36
75,Man,24,C,Facebook,TRUE,393.27
23,Man,18,C,Facebook,FALSE,0
35,Man,25,B,Facebook,TRUE,140.61
32,Woman,44,C,Facebook,TRUE,147.23
63,Woman,14,B,Google Search,TRUE,478.52
28,Man,59,B,TikTok,FALSE,86.37
39,Non-Binary,43,A,TikTok,TRUE,110.66
52,Woman,22,B,Google Search,TRUE,348.94
24,Woman,70,A,Instagram,TRUE,52.55
65,Man,39,B,Google Search,TRUE,374.23
50,Woman,61,A,Facebook,TRUE,251.67
24,Woman,65,B,Google Search,FALSE,150.42
47,Woman,55,A,Google Search,TRUE,277.17
37,Man,53,B,Facebook,TRUE,163.43
45,Man,18,A,TikTok,TRUE,96.39
39,Man,27,B,Instagram,TRUE,268.76
56,Man,22,C,Instagram,TRUE,315.77
20,Woman,65,A,Google Search,FALSE,74.19
32,Man,34,C,Facebook,FALSE,142.29
36,Man,54,B,Instagram,TRUE,193.65
25,Man,29,C,TikTok,TRUE,34.24
24,Man,26,A,Facebook,TRUE,20.4
40,Man,52,B,Facebook,TRUE,210
38,Non-Binary,64,C,Google Search,FALSE,224.48
18,Man,37,A,Instagram,FALSE,35.69
56,Man,29,C,TikTok,FALSE,145.85
44,Woman,39,C,Google Search,TRUE,306.51
76,Man,25,C,Instagram,FALSE,331.69
50,Man,20,A,Google Search,TRUE,176.42
33,Man,25,B,Instagram,TRUE,171.03
80,Woman,38,A,Instagram,FALSE,328.93
80,Man,17,C,Facebook,TRUE,315.45
22,Other,54,A,TikTok,TRUE,60.31
47,Woman,64,C,Instagram,TRUE,319.08
37,Man,31,C,Google Search,TRUE,174.18
43,Non-Binary,57,B,TikTok,FALSE,236.86
43,Man,22,B,Facebook,TRUE,112.38
21,Non-Binary,60,B,Facebook,TRUE,118.28
44,Woman,64,A,TikTok,FALSE,167.12
66,Man,7,A,Facebook,TRUE,214.67
38,Woman,57,A,Google Search,FALSE,199.3
38,Woman,34,A,TikTok,TRUE,132.47
61,Man,37,C,Google Search,FALSE,253.86
53,Man,36,B,Google Search,TRUE,250.48
18,Man,24,C,Facebook,TRUE,73.23
43,Man,9,A,Instagram,TRUE,199.15
65,Woman,37,B,Instagram,FALSE,489.57
61,Woman,15,A,Google Search,TRUE,273.85
46,Man,46,A,Facebook,FALSE,107
51,Other,0,B,Instagram,FALSE,233.51
22,Woman,100,C,Facebook,FALSE,86.13
45,Woman,40,C,TikTok,TRUE,214.7
26,Woman,69,A,Instagram,TRUE,148.95
33,Woman,35,B,TikTok,FALSE,137.76
54,Non-Binary,59,B,TikTok,FALSE,255.86
23,Woman,68,C,TikTok,FALSE,116.72
44,Woman,37,B,TikTok,TRUE,156.98
46,Woman,0,A,Instagram,TRUE,201.97
41,Woman,34,B,Instagram,FALSE,220.2
67,Woman,20,C,TikTok,TRUE,414.71
25,Woman,45,A,Facebook,FALSE,82.39
49,Non-Binary,49,C,Instagram,FALSE,284.54
39,Woman,12,B,Instagram,TRUE,345.88
36,Man,40,A,Instagram,FALSE,153.97
47,Man,20,A,Facebook,TRUE,146.05
25,Man,45,A,TikTok,FALSE,84.36
20,Man,37,B,Google Search,TRUE,122.25
33,Woman,57,C,Facebook,TRUE,242.52
66,Woman,45,C,TikTok,TRUE,318.01
41,Woman,59,A,Instagram,TRUE,318.24
45,Man,13,B,Facebook,TRUE,212.46
37,Man,39,B,Instagram,TRUE,195.37
47,Man,36,C,TikTok,TRUE,151.71
26,Woman,60,C,TikTok,TRUE,135.29
57,Man,45,A,Facebook,TRUE,55.68
49,Woman,28,A,Google Search,TRUE,279.87
28,Man,38,C,Facebook,TRUE,35.21
41,Man,29,A,Facebook,TRUE,70.45
51,Woman,40,A,Instagram,FALSE,196.09
48,Woman,29,A,Facebook,TRUE,251.46
62,Woman,22,A,TikTok,FALSE,130.44
31,Man,72,B,Facebook,TRUE,205.22
57,Man,49,C,Facebook,TRUE,192.58
56,Man,34,A,TikTok,TRUE,193.78
38,Woman,43,A,Facebook,TRUE,155.43
25,Man,43,B,Facebook,FALSE,57.64
24,Man,32,C,Google Search,TRUE,157.33
47,Woman,29,B,TikTok,TRUE,310.28
39,Woman,65,C,TikTok,TRUE,183.1
67,Man,30,B,TikTok,FALSE,220.13
48,Man,1,B,TikTok,TRUE,215.22
34,Man,46,B,TikTok,TRUE,107.66
25,Non-Binary,96,A,Google Search,FALSE,84.65
31,Woman,49,A,Facebook,TRUE,131.82
45,Woman,45,B,TikTok,FALSE,204.78
33,Woman,60,A,Google Search,FALSE,144.5
48,Non-Binary,42,C,Instagram,FALSE,344.55
35,Other,31,B,Instagram,TRUE,251.51
38,Woman,37,A,Google Search,FALSE,84.77
29,Man,48,B,Facebook,TRUE,141.67
69,Man,1,B,Google Search,FALSE,410.68
45,Woman,61,C,Instagram,TRUE,286.69
43,Woman,52,C,TikTok,FALSE,203.63
18,Woman,76,C,Google Search,TRUE,136.04
50,Woman,42,A,Facebook,FALSE,176.35
25,Man,57,A,Facebook,TRUE,69.13
27,Man,80,A,Facebook,FALSE,87.33
54,Woman,41,A,Instagram,FALSE,298.38
33,Woman,46,C,Google Search,TRUE,264.82
18,Woman,56,A,Instagram,TRUE,93.94
67,Woman,52,A,Google Search,FALSE,381.75
18,Man,47,B,Instagram,TRUE,104.02
49,Woman,44,B,Instagram,FALSE,330.93
55,Woman,24,A,Facebook,TRUE,232.38
31,Man,27,B,Instagram,FALSE,119.42
47,Woman,32,A,Google Search,FALSE,250.18
47,Woman,46,A,TikTok,FALSE,186.2
56,Woman,5,A,TikTok,TRUE,189.95
47,Woman,30,A,Google Search,TRUE,263.36
36,Man,41,C,Facebook,TRUE,100.24
54,Woman,22,A,TikTok,TRUE,159.33
52,Man,37,C,Facebook,TRUE,162.94
26,Woman,57,A,TikTok,TRUE,46.36
19,Man,34,A,Instagram,TRUE,52.4
42,Man,46,A,Instagram,TRUE,114.73
36,Woman,53,A,TikTok,FALSE,112.83
25,Woman,61,C,Instagram,TRUE,151.89
41,Man,55,A,TikTok,FALSE,76.32
20,Woman,42,C,Instagram,FALSE,136.7
42,Woman,0,B,TikTok,TRUE,277.88
31,Woman,82,C,Facebook,FALSE,70.27
54,Woman,39,C,Facebook,TRUE,245.3
76,Man,15,B,Facebook,TRUE,288.61
26,Man,42,B,TikTok,TRUE,36.31
56,Man,38,C,Facebook,FALSE,228.51
52,Woman,53,A,Google Search,FALSE,291.33
39,Woman,25,B,Google Search,TRUE,330.44
33,Woman,39,B,TikTok,TRUE,146.46
64,Man,48,A,TikTok,FALSE,168.91
18,Man,33,A,Google Search,TRUE,34.03
30,Other,39,A,Facebook,TRUE,107.58
18,Woman,80,C,Facebook,TRUE,88.71
61,Man,13,A,Instagram,FALSE,254.72
37,Woman,74,C,Instagram,TRUE,227.36
32,Woman,46,A,Facebook,TRUE,168.53
80,Man,1,C,Google Search,FALSE,387.55
39,Man,47,A,TikTok,TRUE,34.86
33,Man,13,A,Google Search,FALSE,52.21
44,Other,36,B,Google Search,FALSE,265.97
18,Man,43,A,Facebook,TRUE,0
47,Woman,56,C,Facebook,FALSE,216.65
39,Woman,31,C,Instagram,TRUE,231.02
47,Man,24,B,TikTok,TRUE,209.58
25,Man,51,A,Instagram,TRUE,94.76
25,Woman,60,A,TikTok,FALSE,130.33
30,Man,33,B,Google Search,FALSE,129.82
28,Man,23,A,Instagram,TRUE,111.84
59,Woman,23,A,TikTok,FALSE,110.76
64,Man,33,A,TikTok,FALSE,176.39
38,Woman,79,A,Instagram,TRUE,146.45
35,Man,41,A,Google Search,TRUE,109.66
35,Man,15,B,TikTok,TRUE,151.01
41,Man,14,A,TikTok,FALSE,64.73
41,Man,30,C,Instagram,TRUE,316.59
44,Woman,43,C,Google Search,FALSE,248.86
29,Woman,49,C,Facebook,FALSE,149.95
27,Woman,56,B,Facebook,FALSE,72.86
58,Man,57,B,Facebook,FALSE,121.77
32,Man,24,B,TikTok,FALSE,180.91
45,Woman,29,C,Facebook,TRUE,264.72
39,Man,48,C,TikTok,TRUE,103.98
26,Woman,65,B,Instagram,FALSE,224.52
49,Woman,43,C,Instagram,TRUE,290.58
43,Woman,80,B,Facebook,TRUE,160.87
61,Man,16,B,Facebook,FALSE,184.25
42,Woman,35,A,TikTok,TRUE,183.06
35,Woman,73,A,TikTok,TRUE,58.48
44,Woman,21,A,Facebook,TRUE,187.1
22,Man,38,C,Google Search,FALSE,72.78
27,Other,61,B,Google Search,FALSE,188.35
48,Woman,40,C,TikTok,TRUE,232.49
35,Woman,60,B,Google Search,TRUE,254.71
39,Woman,58,B,TikTok,TRUE,101.38
38,Non-Binary,60,A,Instagram,TRUE,267.13
30,Man,53,C,Google Search,TRUE,147.56
18,Woman,55,C,TikTok,TRUE,115.51
45,Woman,39,A,Instagram,TRUE,147.5
51,Man,36,B,Facebook,TRUE,211.89
21,Man,60,C,TikTok,TRUE,76.36
62,Man,71,C,Facebook,TRUE,284.5
46,Woman,50,A,TikTok,FALSE,27.1
60,Woman,20,B,Facebook,FALSE,337.94
26,Woman,60,A,Google Search,FALSE,114.78
43,Non-Binary,28,A,Facebook,TRUE,81.43
38,Woman,59,B,Facebook,TRUE,185.89
52,Man,33,A,Google Search,FALSE,166.57
31,Woman,61,A,Instagram,TRUE,166.73
